ID,Action,Activity Type,Timestamp,Career,Plan,Curricular Unit,Course Edition,Course Year,Grade,Credits,Unified Curricular Unit,Unified Curricular Unit Name
66575,Evaluation,Exam,Sat Feb 08 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,3.0,9,1030,Geometria y Algebra Lineal 1
66575,Evaluation,Exam,Wed Feb 12 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,1,2020,1.0,9,1023,Matematica Discreta 1
66575,Evaluation,Course,Fri Jul 10 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1025,1,2020,5.0,10,1075,Probabilidad y Estadistica
66575,Evaluation,Course,Wed Jul 29 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1026,1,2020,4.0,9,1026,Matematica Discreta 2
66575,Evaluation,Exam,Mon Aug 03 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1025,2,2020,3.0,10,1075,Probabilidad y Estadistica
66575,Evaluation,Exam,Wed Aug 12 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,2.0,9,1023,Matematica Discreta 1
66575,Evaluation,Course,Tue Dec 01 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1224,2,2020,,7,1221,Economia
66575,Evaluation,Course,Wed Dec 09 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,4.0,9,1023,Matematica Discreta 1
66575,Evaluation,Course,Tue Dec 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1033,2,2020,,8,1033,Metodos Numericos
66575,Evaluation,Exam,Mon Dec 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1033,2,2020,7.0,8,1033,Metodos Numericos
66575,Evaluation,Exam,Mon Dec 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1224,2,2020,11.0,7,1221,Economia
66575,Evaluation,Exam,Mon Feb 01 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1023,1,2021,2.0,9,1023,Matematica Discreta 1
66575,Evaluation,Exam,Fri Feb 26 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1023,1,2021,2.0,9,1023,Matematica Discreta 1
66576,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66576,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,1.0,10,1151,Fisica 1
66576,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66576,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,0.0,10,1151,Fisica 1
66576,Evaluation,Course,Tue Dec 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1052,2,2018,1.0,16,1061,Calculo Div
66576,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,2.0,13,1061,Calculo Div
66576,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,3.0,9,1030,Geometria y Algebra Lineal 1
66576,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,0.0,13,1061,Calculo Div
66576,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,0.0,13,1061,Calculo Div
66576,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66577,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66577,Evaluation,Exam,Thu Jul 12 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,1.0,9,1030,Geometria y Algebra Lineal 1
66577,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,5.0,9,1030,Geometria y Algebra Lineal 1
66577,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,0.0,10,1151,Fisica 1
66577,Evaluation,Exam,Wed Dec 05 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,1.0,9,1030,Geometria y Algebra Lineal 1
66577,Evaluation,Course,Tue Dec 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1052,2,2018,1.0,16,1061,Calculo Div
66577,Evaluation,Exam,Sat Feb 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,2.0,9,1030,Geometria y Algebra Lineal 1
66577,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
66577,Evaluation,Course,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1031,1,2019,1.0,9,1031,Geometria y Algebra Lineal 2
66577,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66580,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,2.0,9,1030,Geometria y Algebra Lineal 1
66580,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,3.0,13,1061,Calculo Div
66580,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,3.0,10,1151,Fisica 1
66580,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
66580,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
66580,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,5.0,10,1373,Prog 1
66580,Evaluation,Course,Fri Nov 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1062,2,2019,1.0,13,1062,Calculo Divv
66580,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,2,2019,5.0,9,1023,Matematica Discreta 1
66580,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,2.0,9,1030,Geometria y Algebra Lineal 1
66580,Evaluation,Exam,Sat Feb 08 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,2.0,9,1030,Geometria y Algebra Lineal 1
66580,Evaluation,Exam,Tue Feb 11 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,1,2020,0.0,10,1373,Prog 1
66580,Evaluation,Exam,Sat Feb 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1052,1,2020,2.0,16,1061,Calculo Div
66580,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,1.0,13,1061,Calculo Div
66580,Evaluation,Course,Mon Jul 20 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1027,1,2020,0.0,12,1027,Logica
66580,Evaluation,Course,Wed Jul 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1321,1,2020,0.0,12,1321,Prog 2
66580,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66581,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66581,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,0.0,10,1151,Fisica 1
66585,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66585,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,0.0,10,1151,Fisica 1
66588,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
66588,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,0.0,10,1151,Fisica 1
66588,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,1.0,13,1061,Calculo Div
66588,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,1.0,9,1030,Geometria y Algebra Lineal 1
66588,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,2.0,9,1030,Geometria y Algebra Lineal 1
66588,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,1.0,13,1061,Calculo Div
66588,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66589,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,2.0,9,1030,Geometria y Algebra Lineal 1
66589,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
66589,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,2.0,10,1151,Fisica 1
66589,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
66589,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
66589,Evaluation,Exam,Sat Jul 27 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,0.0,10,1151,Fisica 1
66589,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,1.0,10,1373,Prog 1
66589,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,MI2,2,2019,5.0,4,MI2,Matematica Inicial
66589,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,5.0,9,1030,Geometria y Algebra Lineal 1
66589,Evaluation,Exam,Tue Dec 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,2.0,9,1030,Geometria y Algebra Lineal 1
66589,Evaluation,Exam,Tue Dec 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,MI2,2,2019,2.0,4,MI2,Matematica Inicial
66589,Evaluation,Exam,Sat Feb 08 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,2.0,9,1030,Geometria y Algebra Lineal 1
66589,Evaluation,Course,Fri Jul 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1031,1,2020,5.0,9,1031,Geometria y Algebra Lineal 2
66589,Evaluation,Exam,Mon Aug 10 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,2,2020,2.0,4,MI2,Matematica Inicial
66589,Evaluation,Exam,Mon Aug 17 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,1.0,9,1030,Geometria y Algebra Lineal 1
66589,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,2.0,13,1061,Calculo Div
66589,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,3.0,10,1373,Prog 1
66590,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,2.0,13,1061,Calculo Div
66590,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,1.0,9,1030,Geometria y Algebra Lineal 1
66590,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,2.0,9,1030,Geometria y Algebra Lineal 1
66590,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,2.0,13,1061,Calculo Div
66590,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66590,Evaluation,Exam,Sat Jan 30 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,11.0,9,1030,Geometria y Algebra Lineal 1
66590,Evaluation,Exam,Wed Feb 17 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1061,1,2021,5.0,13,1061,Calculo Div
66591,Evaluation,Exam,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,9.0,13,1061,Calculo Div
66591,Evaluation,Exam,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,9.0,13,1061,Calculo Div
66591,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,3.0,9,1030,Geometria y Algebra Lineal 1
66591,Evaluation,Course,Wed Dec 23 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,0.0,13,1062,Calculo Divv
66591,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,1.0,10,1373,Prog 1
66591,Evaluation,Exam,Sat Feb 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,11.0,9,1030,Geometria y Algebra Lineal 1
66593,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
66593,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66593,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
66593,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66595,Evaluation,Exam,Thu Nov 21 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1224,2,2019,7.0,7,1221,Economia
66595,Evaluation,Exam,Thu Nov 21 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1224,2,2019,7.0,7,1221,Economia
66595,Evaluation,Exam,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,11.0,13,1061,Calculo Div
66595,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,5.0,9,1030,Geometria y Algebra Lineal 1
66595,Evaluation,Exam,Mon Aug 17 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,8.0,9,1030,Geometria y Algebra Lineal 1
66595,Evaluation,Exam,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1031,2,2020,9.0,9,1031,Geometria y Algebra Lineal 2
66595,Evaluation,Exam,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1031,2,2020,9.0,9,1031,Geometria y Algebra Lineal 2
66595,Evaluation,Exam,Wed Dec 23 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,6.0,13,1062,Calculo Divv
66595,Evaluation,Exam,Wed Dec 23 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,6.0,13,1062,Calculo Divv
66595,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,5.0,10,1373,Prog 1
66595,Evaluation,Exam,Thu Feb 04 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1322,1,2021,4.0,10,1373,Prog 1
66596,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,0.0,4,MI2,Matematica Inicial
66596,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66596,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66597,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,MI2,2,2019,3.0,4,MI2,Matematica Inicial
66597,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,1.0,10,1151,Fisica 1
66597,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66597,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66598,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66598,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,1.0,13,1061,Calculo Div
66598,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66600,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66600,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,3.0,13,1061,Calculo Div
66600,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,3.0,10,1151,Fisica 1
66602,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,0.0,4,MI2,Matematica Inicial
66602,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66602,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66603,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
66603,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,0.0,10,1151,Fisica 1
66603,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66605,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66605,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
66605,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,1.0,10,1151,Fisica 1
66605,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
66605,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,2.0,10,1151,Fisica 1
66605,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66605,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
66606,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,2.0,9,1030,Geometria y Algebra Lineal 1
66606,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,2.0,9,1030,Geometria y Algebra Lineal 1
66606,Evaluation,Course,Tue Dec 01 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1224,2,2020,,7,1221,Economia
66606,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,1.0,10,1373,Prog 1
66606,Evaluation,Exam,Sat Jan 30 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,6.0,9,1030,Geometria y Algebra Lineal 1
66606,Evaluation,Exam,Thu Feb 25 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1224,1,2021,10.0,7,1221,Economia
66607,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,3.0,4,MI2,Matematica Inicial
66607,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66607,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66607,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,4.0,9,1030,Geometria y Algebra Lineal 1
66607,Evaluation,Exam,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,6.0,10,1151,Fisica 1
66607,Evaluation,Exam,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,6.0,10,1151,Fisica 1
66609,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,0.0,10,1373,Prog 1
66609,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
66610,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
66611,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66611,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66612,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
66612,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,3.0,10,1151,Fisica 1
66612,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,1.0,9,1030,Geometria y Algebra Lineal 1
66612,Evaluation,Exam,Tue Dec 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66612,Evaluation,Exam,Tue Dec 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,2.0,13,1061,Calculo Div
66612,Evaluation,Exam,Sat Feb 08 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66612,Evaluation,Exam,Sat Feb 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,1.0,13,1061,Calculo Div
66612,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,4.0,13,1061,Calculo Div
66612,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,3.0,9,1030,Geometria y Algebra Lineal 1
66612,Evaluation,Course,Tue Aug 04 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,1.0,9,1023,Matematica Discreta 1
66612,Evaluation,Exam,Fri Aug 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,1.0,13,1061,Calculo Div
66612,Evaluation,Exam,Wed Aug 12 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,0.0,9,1023,Matematica Discreta 1
66612,Evaluation,Course,Wed Dec 09 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,3.0,9,1023,Matematica Discreta 1
66612,Evaluation,Course,Wed Dec 23 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,3.0,13,1062,Calculo Divv
66612,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,0.0,10,1373,Prog 1
66612,Evaluation,Exam,Wed Feb 17 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1061,1,2021,0.0,13,1061,Calculo Div
66612,Evaluation,Exam,Sat Feb 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,2.0,9,1030,Geometria y Algebra Lineal 1
66614,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,2.0,10,1373,Prog 1
66614,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,MI2,2,2019,5.0,4,MI2,Matematica Inicial
66614,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,1.0,10,1151,Fisica 1
66614,Evaluation,Exam,Sat Feb 29 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
66614,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,5.0,13,1061,Calculo Div
